status,accident_index,accident_year,accident_reference,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
Unvalidated,2021010308601,2021,010308601,1,1,1,1,21,5,3,0,0,0,0,0,3,1,3
Unvalidated,2021010308604,2021,010308604,1,1,1,2,38,7,3,0,0,0,0,0,1,1,3
Unvalidated,2021010308606,2021,010308606,1,1,1,1,47,8,2,0,0,0,0,0,5,1,8
Unvalidated,2021010308609,2021,010308609,1,1,1,1,26,6,3,0,0,0,0,0,1,1,3
Unvalidated,2021010308611,2021,010308611,1,1,3,1,18,4,3,1,3,0,0,0,0,1,5
Unvalidated,2021010308612,2021,010308612,1,1,1,1,40,7,3,0,0,0,0,0,1,1,7
Unvalidated,2021010308613,2021,010308613,1,1,1,2,45,7,3,0,0,0,0,0,9,1,3
Unvalidated,2021010308614,2021,010308614,2,1,1,1,54,8,2,0,0,0,0,0,1,1,5
Unvalidated,2021010308615,2021,010308615,1,1,2,2,-1,-1,3,0,0,0,0,0,11,-1,-1
Unvalidated,2021010308616,2021,010308616,1,1,1,2,53,8,3,0,0,0,0,0,9,1,4
Unvalidated,2021010308618,2021,010308618,1,1,3,1,43,7,2,1,4,0,0,0,0,1,7
Unvalidated,2021010308619,2021,010308619,1,1,1,1,30,6,2,0,0,0,0,0,19,1,4
Unvalidated,2021010308620,2021,010308620,2,1,1,2,21,5,3,0,0,0,0,0,1,1,6
Unvalidated,2021010308623,2021,010308623,2,1,1,1,18,4,3,0,0,0,0,0,1,1,3
Unvalidated,2021010308625,2021,010308625,1,1,2,2,31,6,3,0,0,1,0,0,9,1,8
Unvalidated,2021010308629,2021,010308629,1,1,1,1,46,8,3,0,0,0,0,0,9,1,9
Unvalidated,2021010308630,2021,010308630,2,1,1,1,29,6,3,0,0,0,0,0,3,1,2
Unvalidated,2021010308633,2021,010308633,1,1,1,1,43,7,3,0,0,0,0,0,1,1,2
Unvalidated,2021010308635,2021,010308635,1,1,3,2,18,4,3,5,1,0,0,0,0,1,7
Unvalidated,2021010308640,2021,010308640,1,1,2,1,22,5,3,0,0,0,3,0,11,1,2
Unvalidated,2021010308641,2021,010308641,2,1,1,1,44,7,3,0,0,0,0,0,3,1,8
Unvalidated,2021010308643,2021,010308643,1,1,3,1,91,11,3,5,1,0,0,0,0,1,3
Unvalidated,2021010308644,2021,010308644,1,1,1,1,66,10,3,0,0,0,0,0,9,1,4
Unvalidated,2021010308645,2021,010308645,2,1,1,1,31,6,3,0,0,0,0,0,3,1,2
Unvalidated,2021010308664,2021,010308664,1,1,3,1,12,3,3,1,3,0,0,0,0,1,7
Unvalidated,2021010308666,2021,010308666,1,1,1,1,36,7,3,0,0,0,0,0,3,1,2
Unvalidated,2021010308668,2021,010308668,1,1,3,-1,10,2,3,1,1,0,0,0,0,1,2
Unvalidated,2021010308675,2021,010308675,2,1,1,2,53,8,3,0,0,0,0,0,9,1,8
Unvalidated,2021010308676,2021,010308676,1,1,1,2,37,7,3,0,0,0,0,0,9,1,8
Unvalidated,2021010308677,2021,010308677,1,1,1,1,25,5,3,0,0,0,0,0,3,1,4
Unvalidated,2021010308678,2021,010308678,2,1,1,2,28,6,2,0,0,0,0,0,1,1,4
Unvalidated,2021010308679,2021,010308679,1,1,1,1,40,7,3,0,0,0,0,0,3,1,6
Unvalidated,2021010308681,2021,010308681,1,1,1,1,33,6,3,0,0,0,0,0,1,1,5
Unvalidated,2021010308683,2021,010308683,2,1,1,1,35,6,3,0,0,0,0,0,3,1,8
Unvalidated,2021010308684,2021,010308684,1,1,3,2,27,6,3,1,3,0,0,0,0,1,2
Unvalidated,2021010308685,2021,010308685,1,1,1,2,30,6,2,0,0,0,0,0,5,1,9
Unvalidated,2021010308686,2021,010308686,1,1,3,2,28,6,3,5,3,0,0,0,0,1,6
Unvalidated,2021010308688,2021,010308688,2,1,1,1,54,8,2,0,0,0,0,0,1,1,4
Unvalidated,2021010308689,2021,010308689,2,1,2,2,-1,-1,3,0,0,2,0,0,8,1,3
Unvalidated,2021010308691,2021,010308691,1,1,1,1,38,7,3,0,0,0,0,0,8,2,5
Unvalidated,2021010308692,2021,010308692,2,1,1,1,30,6,3,0,0,0,0,0,4,1,5
Unvalidated,2021010308693,2021,010308693,1,1,1,1,25,5,3,0,0,0,0,0,5,1,7
Unvalidated,2021010308694,2021,010308694,1,1,3,2,40,7,2,1,1,0,0,0,0,1,10
Unvalidated,2021010308695,2021,010308695,1,1,1,1,43,7,3,0,0,0,0,0,3,1,3
Unvalidated,2021010308696,2021,010308696,1,1,3,2,15,3,3,8,1,0,0,0,0,3,5
Unvalidated,2021351033400,2021,351033400,2,3,2,2,70,10,2,0,0,1,0,0,9,3,10
Unvalidated,2021351033413,2021,351033413,1,2,3,1,65,9,3,1,1,0,0,0,0,1,7
Unvalidated,2021351033461,2021,351033461,2,1,1,2,16,4,2,0,0,0,0,0,1,1,3
Unvalidated,2021351033461,2021,351033461,2,2,2,1,13,3,2,0,0,0,0,0,1,1,3
Unvalidated,2021351033562,2021,351033562,2,1,1,1,36,7,3,0,0,0,0,0,97,1,9
Unvalidated,2021351033664,2021,351033664,1,1,1,1,34,6,2,0,0,0,0,0,3,1,6
Unvalidated,2021351033792,2021,351033792,1,1,1,1,29,6,3,0,0,0,0,0,20,3,5
Unvalidated,2021351033792,2021,351033792,1,2,2,1,24,5,3,0,0,0,0,0,20,1,9
Unvalidated,2021351033810,2021,351033810,1,1,1,1,30,6,3,0,0,0,0,0,5,2,8
Unvalidated,2021351033933,2021,351033933,1,1,1,1,58,9,3,0,0,0,0,0,1,1,8
Unvalidated,2021351034034,2021,351034034,2,1,1,1,23,5,3,0,0,0,0,0,1,1,6
Unvalidated,2021351034116,2021,351034116,1,1,3,2,5,1,3,5,3,0,0,0,0,1,1
Unvalidated,2021351034121,2021,351034121,1,1,1,1,56,9,2,0,0,0,0,0,5,2,9
Unvalidated,2021351034139,2021,351034139,2,1,1,1,28,6,3,0,0,0,0,0,1,1,6
Unvalidated,2021351034158,2021,351034158,2,1,1,1,43,7,3,0,0,0,0,0,5,1,2
Unvalidated,2021351034582,2021,351034582,2,1,1,1,32,6,3,0,0,0,0,0,5,1,5
Unvalidated,2021351034663,2021,351034663,2,1,1,1,26,6,3,0,0,0,0,0,1,3,5
Unvalidated,2021351034710,2021,351034710,1,1,1,1,27,6,3,0,0,0,0,0,9,1,2
Unvalidated,2021351034710,2021,351034710,2,2,1,2,31,6,3,0,0,0,0,0,9,2,9
Unvalidated,2021351034710,2021,351034710,2,3,2,2,2,1,3,0,0,-1,0,0,9,2,9
Unvalidated,2021351034947,2021,351034947,1,1,1,2,77,11,1,0,0,0,0,0,9,1,10
Unvalidated,2021351035075,2021,351035075,2,1,1,1,33,6,2,0,0,0,0,0,1,3,7
Unvalidated,2021351035087,2021,351035087,2,1,2,2,37,7,3,0,0,1,0,0,9,2,9
Unvalidated,2021351035144,2021,351035144,2,1,1,1,54,8,3,0,0,0,0,0,90,1,4
Unvalidated,2021351035153,2021,351035153,1,1,1,1,48,8,3,0,0,0,0,0,90,3,7
Unvalidated,2021351035196,2021,351035196,1,1,1,1,90,11,3,0,0,0,0,0,9,3,8
Unvalidated,2021351035196,2021,351035196,2,2,1,1,77,11,3,0,0,0,0,0,9,3,4
Unvalidated,2021351035196,2021,351035196,2,3,2,2,74,10,3,0,0,1,0,0,9,3,4
Unvalidated,2021351035210,2021,351035210,1,1,1,2,33,6,3,0,0,0,0,0,9,2,6
Unvalidated,2021351035372,2021,351035372,2,1,1,1,42,7,3,0,0,0,0,0,9,3,7
Unvalidated,2021351035427,2021,351035427,1,1,1,1,34,6,3,0,0,0,0,0,9,1,3
Unvalidated,2021351035490,2021,351035490,2,1,1,1,50,8,2,0,0,0,0,0,3,3,3
Unvalidated,2021351035730,2021,351035730,1,1,1,1,18,4,3,0,0,0,0,0,9,2,6
Unvalidated,2021351035786,2021,351035786,1,1,1,2,49,8,3,0,0,0,0,0,9,3,10
Unvalidated,2021351035786,2021,351035786,2,2,1,2,36,7,3,0,0,0,0,0,9,2,10
Unvalidated,2021351035818,2021,351035818,1,1,1,2,41,7,3,0,0,0,0,0,9,2,8
Unvalidated,2021351035818,2021,351035818,1,2,2,2,18,4,3,0,0,2,0,0,9,2,8
Unvalidated,2021351035905,2021,351035905,1,1,3,1,29,6,2,10,9,0,0,-1,0,1,7
Unvalidated,2021351035905,2021,351035905,1,2,3,1,29,6,3,6,9,0,0,-1,0,-1,-1
Unvalidated,2021351035936,2021,351035936,1,1,1,1,30,6,3,0,0,0,0,0,9,3,-1
Unvalidated,2021351035936,2021,351035936,2,2,1,2,53,8,3,0,0,0,0,0,21,1,2
Unvalidated,2021351035952,2021,351035952,1,1,1,1,83,11,3,0,0,0,0,0,9,3,10
Unvalidated,2021351035952,2021,351035952,2,2,1,1,40,7,3,0,0,0,0,0,9,1,8
Unvalidated,2021351036165,2021,351036165,2,1,1,1,39,7,3,0,0,0,0,0,1,1,5
Unvalidated,2021351036181,2021,351036181,1,1,1,2,26,6,3,0,0,0,0,0,9,1,2
Unvalidated,2021351036181,2021,351036181,1,2,3,2,2,1,2,10,1,0,0,0,0,1,2
Unvalidated,2021351036207,2021,351036207,2,1,1,2,47,8,3,0,0,0,0,0,1,1,7
Unvalidated,2021351036244,2021,351036244,2,1,1,1,46,8,3,0,0,0,0,0,1,1,2
Unvalidated,2021010293455,2021,010293455,1,1,1,1,41,7,3,0,0,0,0,0,9,-1,-1
Unvalidated,2021010293455,2021,010293455,3,2,1,1,48,8,3,0,0,0,0,0,9,-1,-1
Unvalidated,2021010293457,2021,010293457,1,1,1,2,25,5,3,0,0,0,0,0,1,1,5
Unvalidated,2021010293460,2021,010293460,1,1,1,1,56,9,3,0,0,0,0,0,23,1,1
Unvalidated,2021010293466,2021,010293466,1,1,3,1,35,6,3,5,1,0,0,0,0,1,4
Unvalidated,2021010293469,2021,010293469,1,1,1,2,30,6,3,0,0,0,0,0,9,1,6
Unvalidated,2021010293471,2021,010293471,1,1,3,1,47,8,3,10,9,0,0,0,0,1,3
Unvalidated,2021010293474,2021,010293474,2,1,1,1,23,5,3,0,0,0,0,0,9,1,5
Unvalidated,2021010293481,2021,010293481,1,1,1,1,40,7,3,0,0,0,0,0,9,-1,-1
Unvalidated,2021010293487,2021,010293487,1,1,1,1,35,6,3,0,0,0,0,0,1,1,7
Unvalidated,2021010293488,2021,010293488,1,1,3,1,12,3,2,5,3,0,0,0,0,1,3
Unvalidated,2021010293491,2021,010293491,1,1,1,1,22,5,3,0,0,0,0,0,9,1,1
Unvalidated,2021010293492,2021,010293492,2,1,1,1,50,8,2,0,0,0,0,0,1,1,4
Unvalidated,2021010293493,2021,010293493,2,1,1,1,61,9,3,0,0,0,0,0,9,1,2
Unvalidated,2021010293502,2021,010293502,1,1,1,1,21,5,3,0,0,0,0,0,9,1,4
Unvalidated,2021010293505,2021,010293505,2,1,1,1,47,8,3,0,0,0,0,0,1,1,4
Unvalidated,2021010293508,2021,010293508,1,1,1,1,32,6,3,0,0,0,0,0,9,1,2
Unvalidated,2021010293509,2021,010293509,1,1,1,1,37,7,3,0,0,0,0,0,3,1,2
Unvalidated,2021010293510,2021,010293510,1,1,3,1,74,10,3,5,1,0,0,0,0,1,6
Unvalidated,2021010293512,2021,010293512,1,1,3,2,48,8,2,1,3,0,0,0,0,1,8
Unvalidated,2021010293513,2021,010293513,1,1,1,2,27,6,3,0,0,0,0,0,1,1,1
Unvalidated,2021010293517,2021,010293517,1,1,1,2,33,6,3,0,0,0,0,0,9,1,2
Unvalidated,2021010293521,2021,010293521,1,1,1,1,28,6,3,0,0,0,0,0,2,1,4
Unvalidated,2021010293528,2021,010293528,2,1,1,1,25,5,3,0,0,0,0,0,9,1,2
Unvalidated,2021010293531,2021,010293531,2,1,1,1,36,7,3,0,0,0,0,0,1,3,7
Unvalidated,2021010293532,2021,010293532,1,1,2,1,27,6,3,0,0,0,4,0,11,1,2
Unvalidated,2021010293532,2021,010293532,1,2,2,1,22,5,3,0,0,0,3,0,11,1,5
Unvalidated,2021010293535,2021,010293535,1,1,1,1,27,6,3,0,0,0,0,0,3,1,9
Unvalidated,2021010293537,2021,010293537,1,1,1,1,45,7,3,0,0,0,0,0,8,1,2
Unvalidated,2021010293543,2021,010293543,2,1,1,1,58,9,3,0,0,0,0,0,1,1,8
Unvalidated,2021010293549,2021,010293549,1,1,3,2,19,4,3,10,9,0,0,0,0,1,3
Unvalidated,2021010293551,2021,010293551,3,1,1,1,39,7,3,0,0,0,0,0,9,1,7
Unvalidated,2021010293551,2021,010293551,3,2,2,1,10,2,3,0,0,1,0,0,9,1,7
Unvalidated,2021010293555,2021,010293555,2,1,1,1,21,5,3,0,0,0,0,0,90,1,1
Unvalidated,2021010293558,2021,010293558,1,1,1,1,36,7,3,0,0,0,0,0,1,1,1
Unvalidated,2021010293561,2021,010293561,1,1,1,2,38,7,3,0,0,0,0,0,9,1,4
Unvalidated,2021010293562,2021,010293562,2,1,2,1,19,4,3,0,0,2,0,0,9,1,1
Unvalidated,2021010293562,2021,010293562,2,2,1,1,62,9,3,0,0,0,0,0,9,1,4
Unvalidated,2021010293563,2021,010293563,2,1,1,1,37,7,3,0,0,0,0,0,1,1,5
Unvalidated,2021010293564,2021,010293564,1,1,1,1,29,6,3,0,0,0,0,0,3,1,2
Unvalidated,2021010293570,2021,010293570,2,1,2,1,24,5,3,0,0,1,0,0,9,1,4
Unvalidated,2021010293570,2021,010293570,2,2,1,1,22,5,3,0,0,0,0,0,9,1,7
Unvalidated,2021010293572,2021,010293572,1,1,3,1,55,8,2,4,1,0,0,0,0,1,3
Unvalidated,2021010293574,2021,010293574,2,1,1,1,30,6,3,0,0,0,0,0,2,-1,-1
Unvalidated,2021010293575,2021,010293575,1,1,1,2,55,8,2,0,0,0,0,0,9,1,10
Unvalidated,2021010293575,2021,010293575,1,2,2,-1,-1,-1,3,0,0,1,0,0,9,1,10
Unvalidated,2021010293575,2021,010293575,2,3,1,1,20,4,3,0,0,0,0,0,9,1,4
Unvalidated,2021010293579,2021,010293579,2,1,1,1,20,4,3,0,0,0,0,0,3,1,8
Unvalidated,2021221054538,2021,221054538,2,1,1,1,65,9,3,0,0,0,0,0,1,1,6
Unvalidated,2021221054671,2021,221054671,1,1,1,1,15,3,3,0,0,0,0,0,1,1,7
Unvalidated,2021221054690,2021,221054690,1,1,1,1,48,8,2,0,0,0,0,0,1,2,8
Unvalidated,2021221055014,2021,221055014,1,1,1,1,17,4,2,0,0,0,0,0,3,3,5
Unvalidated,2021221055026,2021,221055026,1,1,1,1,38,7,2,0,0,0,0,0,9,-1,-1
Unvalidated,2021221055026,2021,221055026,2,2,1,1,59,9,3,0,0,0,0,0,21,1,5
Unvalidated,2021221055121,2021,221055121,1,1,1,1,19,4,2,0,0,0,0,0,9,2,9
Unvalidated,2021221055331,2021,221055331,1,1,2,2,44,7,3,0,0,1,0,0,9,1,6
Unvalidated,2021221055389,2021,221055389,1,1,1,2,68,10,3,0,0,0,0,0,9,1,8
Unvalidated,2021221055432,2021,221055432,1,1,1,2,35,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021221055432,2021,221055432,1,2,2,2,40,7,3,0,0,1,0,0,9,1,1
Unvalidated,2021221055471,2021,221055471,1,1,1,1,30,6,3,0,0,0,0,0,9,1,6
Unvalidated,2021221055471,2021,221055471,2,2,1,1,84,11,2,0,0,0,0,0,9,1,9
Unvalidated,2021221055509,2021,221055509,1,1,1,2,59,9,3,0,0,0,0,0,1,1,10
Unvalidated,2021221055509,2021,221055509,3,2,1,2,39,7,3,0,0,0,0,0,1,3,5
Unvalidated,2021221055580,2021,221055580,2,1,1,1,38,7,3,0,0,0,0,0,5,1,3
Unvalidated,2021221055652,2021,221055652,2,2,1,1,38,7,3,0,0,0,0,0,9,-1,-1
Unvalidated,2021221055652,2021,221055652,2,3,2,2,27,6,3,0,0,1,0,0,9,-1,-1
Unvalidated,2021221055670,2021,221055670,1,1,2,1,34,6,3,0,0,2,0,0,8,1,1
Unvalidated,2021221055794,2021,221055794,1,1,1,1,53,8,3,0,0,0,0,0,9,3,8
Unvalidated,2021221055830,2021,221055830,1,1,3,2,66,10,2,1,3,0,0,0,0,3,7
Unvalidated,2021221055856,2021,221055856,1,1,3,1,60,9,3,1,1,0,0,0,0,1,7
Unvalidated,2021221055919,2021,221055919,2,1,1,2,18,4,3,0,0,0,0,0,9,1,4
Unvalidated,2021221055947,2021,221055947,1,1,1,1,28,6,3,0,0,0,0,0,1,1,1
Unvalidated,2021221055984,2021,221055984,2,1,1,1,24,5,3,0,0,0,0,0,9,1,3
Unvalidated,2021221055984,2021,221055984,2,2,2,1,41,7,3,0,0,1,0,0,9,1,7
Unvalidated,2021221056118,2021,221056118,1,1,1,1,39,7,3,0,0,0,0,0,19,1,1
Unvalidated,2021221056150,2021,221056150,1,1,1,1,40,7,3,0,0,0,0,0,9,1,1
Unvalidated,2021221056150,2021,221056150,2,2,1,2,72,10,3,0,0,0,0,0,9,1,7
Unvalidated,2021221056150,2021,221056150,2,3,2,2,44,7,3,0,0,1,0,0,9,1,9
Unvalidated,2021221056166,2021,221056166,1,1,1,1,59,9,2,0,0,0,0,0,9,1,2
Unvalidated,2021221056166,2021,221056166,1,2,2,1,63,9,3,0,0,2,0,0,9,1,2
Unvalidated,2021221056166,2021,221056166,1,3,2,1,60,9,3,0,0,2,0,0,9,1,2
Unvalidated,2021221056166,2021,221056166,1,4,2,1,70,10,3,0,0,1,0,0,9,1,2
Unvalidated,2021221056182,2021,221056182,2,1,1,2,55,8,2,0,0,0,0,0,1,1,5
Unvalidated,2021221056197,2021,221056197,1,1,1,1,21,5,3,0,0,0,0,0,3,1,2
Unvalidated,2021221056235,2021,221056235,2,1,1,1,76,11,2,0,0,0,0,0,5,3,7
Unvalidated,2021221056241,2021,221056241,1,1,1,1,31,6,3,0,0,0,0,0,5,1,8
Unvalidated,2021221056252,2021,221056252,1,1,1,1,42,7,3,0,0,0,0,0,9,1,8
Unvalidated,2021221056274,2021,221056274,1,1,3,1,88,11,3,9,8,0,0,0,0,3,5
Unvalidated,2021221056325,2021,221056325,2,1,1,1,67,10,3,0,0,0,0,0,9,3,9
Unvalidated,2021221056436,2021,221056436,2,1,1,2,51,8,3,0,0,0,0,0,9,1,3
Unvalidated,2021221056506,2021,221056506,1,1,1,2,42,7,3,0,0,0,0,0,9,3,5
Unvalidated,2021221056506,2021,221056506,1,3,2,2,7,2,3,0,0,1,0,0,9,3,5
Unvalidated,2021221056506,2021,221056506,1,4,2,1,10,2,3,0,0,2,0,0,9,3,5
Unvalidated,2021221056506,2021,221056506,2,2,1,1,19,4,3,0,0,0,0,0,9,3,5
Unvalidated,2021221056506,2021,221056506,2,5,2,2,15,3,3,0,0,1,0,0,9,3,5
Unvalidated,2021221056543,2021,221056543,1,1,1,1,20,4,3,0,0,0,0,0,9,1,9
Unvalidated,2021161028536,2021,161028536,2,1,1,1,54,8,3,0,0,0,0,0,19,1,2
Unvalidated,2021161028644,2021,161028644,1,1,1,2,56,9,3,0,0,0,0,0,9,3,7
Unvalidated,2021161028839,2021,161028839,1,1,3,2,7,2,3,5,1,0,0,0,0,1,9
Unvalidated,2021161028924,2021,161028924,2,1,1,1,16,4,3,0,0,0,0,0,1,1,4
Unvalidated,2021161028993,2021,161028993,2,1,1,2,45,7,3,0,0,0,0,0,1,1,10
Unvalidated,2021161029002,2021,161029002,1,1,3,1,43,7,2,8,9,0,0,0,0,1,2
Unvalidated,2021161029019,2021,161029019,2,1,1,1,15,3,3,0,0,0,0,0,1,1,2
Unvalidated,2021161029115,2021,161029115,2,1,1,2,62,9,3,0,0,0,0,0,9,1,1
Unvalidated,2021161029159,2021,161029159,2,1,1,2,76,11,3,0,0,0,0,0,9,3,6
Unvalidated,2021161029179,2021,161029179,1,1,1,1,15,3,3,0,0,0,0,0,1,1,1
Unvalidated,2021161029198,2021,161029198,1,1,1,1,26,6,3,0,0,0,0,0,1,1,1
Unvalidated,2021161029240,2021,161029240,1,1,1,2,-1,-1,3,0,0,0,0,0,9,1,1
Unvalidated,2021161029273,2021,161029273,1,1,1,2,27,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021161029363,2021,161029363,1,1,1,1,25,5,3,0,0,0,0,0,1,-1,-1
Unvalidated,2021161029504,2021,161029504,1,1,3,2,14,3,3,10,9,0,0,0,0,1,1
Unvalidated,2021161029505,2021,161029505,1,1,1,1,81,11,2,0,0,0,0,0,9,1,1
Unvalidated,2021161029522,2021,161029522,1,2,2,1,-1,-1,3,0,0,2,0,0,9,3,6
Unvalidated,2021161029522,2021,161029522,1,3,2,2,-1,-1,3,0,0,2,0,0,9,3,6
Unvalidated,2021161029522,2021,161029522,2,1,1,2,27,6,3,0,0,0,0,0,9,3,5
Unvalidated,2021161029523,2021,161029523,1,1,3,2,5,1,2,1,1,0,0,0,0,1,2
Unvalidated,2021161029602,2021,161029602,1,1,3,1,25,5,3,5,9,0,0,0,0,1,7
Unvalidated,2021161029684,2021,161029684,1,1,3,2,13,3,3,5,9,0,0,0,0,-1,-1
Unvalidated,2021161029707,2021,161029707,2,1,1,1,20,4,3,0,0,0,0,0,1,1,2
Unvalidated,2021161029708,2021,161029708,2,1,1,1,56,9,3,0,0,0,0,0,4,1,4
Unvalidated,2021161029712,2021,161029712,1,1,1,1,38,7,2,0,0,0,0,0,4,2,3
Unvalidated,2021161029841,2021,161029841,2,1,1,2,14,3,3,0,0,0,0,0,1,1,1
Unvalidated,2021161029952,2021,161029952,2,1,2,1,-1,-1,3,0,0,0,4,0,11,1,1
Unvalidated,2021161029952,2021,161029952,2,2,2,2,-1,-1,3,0,0,0,4,0,11,1,1
Unvalidated,2021161029952,2021,161029952,2,3,2,2,-1,-1,3,0,0,0,4,0,11,1,1
Unvalidated,2021161029981,2021,161029981,1,1,1,1,86,11,3,0,0,0,0,0,9,1,2
Unvalidated,2021161030053,2021,161030053,2,1,1,1,39,7,3,0,0,0,0,0,19,1,1
Unvalidated,2021161030055,2021,161030055,2,1,1,1,13,3,3,0,0,0,0,0,1,1,1
Unvalidated,2021161030202,2021,161030202,2,1,1,1,81,11,3,0,0,0,0,0,22,1,2
Unvalidated,2021161030296,2021,161030296,2,1,1,2,40,7,3,0,0,0,0,0,9,1,1
Unvalidated,2021161030308,2021,161030308,2,1,1,2,13,3,3,0,0,0,0,0,1,1,1
Unvalidated,2021161030386,2021,161030386,1,1,1,1,50,8,2,0,0,0,0,0,1,2,7
Unvalidated,2021161030547,2021,161030547,1,1,3,2,42,7,2,6,5,0,0,0,0,3,8
Unvalidated,2021161030808,2021,161030808,1,1,3,1,-1,-1,3,1,2,0,0,0,0,-1,-1
Unvalidated,2021161030816,2021,161030816,2,1,1,1,14,3,3,0,0,0,0,0,1,1,3
Unvalidated,2021161031052,2021,161031052,3,1,2,2,46,8,3,0,0,2,0,0,9,2,3
Unvalidated,2021161031052,2021,161031052,3,2,2,1,41,7,3,0,0,2,0,0,9,2,3
Unvalidated,2021161031057,2021,161031057,2,1,1,1,32,6,3,0,0,0,0,0,3,1,6
Unvalidated,2021161031060,2021,161031060,1,1,1,2,52,8,3,0,0,0,0,0,9,1,6
Unvalidated,2021161031060,2021,161031060,2,2,1,2,33,6,3,0,0,0,0,0,9,1,6
Unvalidated,2021161031159,2021,161031159,1,1,1,1,30,6,2,0,0,0,0,0,2,1,1
Unvalidated,2021161031263,2021,161031263,1,1,1,1,52,8,3,0,0,0,0,0,9,1,1
Unvalidated,2021161031317,2021,161031317,2,1,1,1,16,4,3,0,0,0,0,0,1,1,3
Unvalidated,2021161031385,2021,161031385,2,1,1,1,16,4,3,0,0,0,0,0,2,2,8
Unvalidated,2021041042472,2021,041042472,3,1,2,2,41,7,3,0,0,1,0,0,9,1,8
Unvalidated,2021041042561,2021,041042561,2,1,2,2,54,8,3,0,0,1,0,0,9,1,1
Unvalidated,2021041042599,2021,041042599,1,2,1,2,24,5,3,0,0,0,0,0,9,1,7
Unvalidated,2021041042599,2021,041042599,2,1,1,2,54,8,3,0,0,0,0,0,9,1,4
Unvalidated,2021041042655,2021,041042655,1,1,1,2,24,5,3,0,0,0,0,0,9,1,6
Unvalidated,2021041042655,2021,041042655,2,2,1,1,53,8,3,0,0,0,0,0,9,3,8
Unvalidated,2021041042700,2021,041042700,1,1,3,1,51,8,2,5,3,0,0,0,0,1,4
Unvalidated,2021041042704,2021,041042704,1,1,3,1,13,3,2,5,3,0,0,2,0,1,3
Unvalidated,2021041042707,2021,041042707,1,1,1,2,22,5,3,0,0,0,0,0,9,1,8
Unvalidated,2021041042717,2021,041042717,1,1,1,2,37,7,3,0,0,0,0,0,9,1,3
Unvalidated,2021041042785,2021,041042785,1,1,1,1,11,3,3,0,0,0,0,0,1,1,1
Unvalidated,2021041042939,2021,041042939,2,1,2,2,27,6,3,0,0,1,0,0,9,1,1
Unvalidated,2021041042939,2021,041042939,2,2,2,1,1,1,3,0,0,2,0,0,9,1,1
Unvalidated,2021041042971,2021,041042971,1,1,3,2,2,1,3,5,3,0,0,0,0,1,2
Unvalidated,2021041043123,2021,041043123,1,1,1,2,29,6,3,0,0,0,0,0,9,1,5
Unvalidated,2021041043136,2021,041043136,1,1,2,2,77,11,3,0,0,1,0,0,9,1,6
Unvalidated,2021041043136,2021,041043136,2,2,2,2,21,5,3,0,0,1,0,0,9,3,7
Unvalidated,2021041043142,2021,041043142,2,1,1,1,55,8,2,0,0,0,0,0,1,1,1
Unvalidated,2021041043145,2021,041043145,2,1,1,1,30,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021041043147,2021,041043147,2,1,1,2,35,6,3,0,0,0,0,0,9,-1,-1
Unvalidated,2021041043154,2021,041043154,2,1,1,1,81,11,3,0,0,0,0,0,1,1,2
Unvalidated,2021041043188,2021,041043188,1,1,1,1,39,7,3,0,0,0,0,0,9,-1,-1
Unvalidated,2021041043188,2021,041043188,1,2,2,2,24,5,3,0,0,2,0,0,9,1,8
Unvalidated,2021041043211,2021,041043211,1,1,3,2,1,1,2,10,9,0,0,0,0,1,9
Unvalidated,2021041043239,2021,041043239,2,1,1,2,29,6,2,0,0,0,0,0,9,1,1
Unvalidated,2021041043250,2021,041043250,1,1,1,1,50,8,3,0,0,0,0,0,9,1,2
Unvalidated,2021041043276,2021,041043276,1,1,1,1,29,6,3,0,0,0,0,0,97,1,1
Unvalidated,2021041043285,2021,041043285,2,1,1,1,64,9,3,0,0,0,0,0,1,1,6
Unvalidated,2021041043295,2021,041043295,1,1,3,1,10,2,3,8,1,0,0,0,0,1,1
Unvalidated,2021041043306,2021,041043306,1,1,2,1,11,3,3,0,0,1,0,0,9,3,3
Unvalidated,2021041043329,2021,041043329,1,1,1,2,34,6,3,0,0,0,0,0,9,1,4
Unvalidated,2021041043346,2021,041043346,1,1,3,2,19,4,3,8,1,0,0,0,0,1,5
Unvalidated,2021041043437,2021,041043437,2,1,1,2,43,7,2,0,0,0,0,0,9,1,7
Unvalidated,2021041043437,2021,041043437,2,2,2,2,13,3,3,0,0,2,0,0,9,1,7
Unvalidated,2021041043437,2021,041043437,2,3,2,2,12,3,3,0,0,1,0,0,9,1,7
Unvalidated,2021041043437,2021,041043437,2,4,2,2,2,1,3,0,0,2,0,0,9,1,7
Unvalidated,2021041043471,2021,041043471,2,1,1,2,33,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021041043550,2021,041043550,1,1,3,1,10,2,2,8,3,0,0,0,0,1,7
